"MSSubClass","MSZoning","LotArea","Alley","LotShape","LandContour","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolQC","Fence","SaleType","SaleCondition","SalePrice"
"X20","RL",12461,"No","Reg","Lvl","NoRidge","1Fam","1Story",8,5,1994,1,"Gable","ImStucc","ImStucc","None",0,"Gd","PConc","Gd","TA","No","GLQ",1456,"Unf",0,168,1624,"Ex","Y","SBrkr",1624,0,0,1624,1,2,0,2,1,"Gd",5,1,"Fa","Attchd","RFn",3,757,"Y",0,114,192,0,0,1,"GdPrv","WD","Normal",12.4760997827432
"X60","RL",8935,"No","IR1","Lvl","CollgCr","1Fam","2Story",7,5,2002,0,"Gable","VinylSd","VinylSd","BrkFace",95,"Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,831,831,"Ex","Y","SBrkr",831,829,0,1660,0,2,1,3,1,"Gd",7,0,"No","Attchd","RFn",2,493,"Y",144,68,0,0,0,1,"No","WD","Normal",12.1807548375459
"X60","RL",7500,"No","Reg","Lvl","Gilbert","1Fam","2Story",7,5,1999,0,"Gable","VinylSd","VinylSd","None",0,"TA","PConc","TA","TA","No","Unf",0,"Unf",0,994,994,"Gd","Y","SBrkr",1028,776,0,1804,0,2,1,3,1,"Gd",7,1,"TA","Attchd","Fin",2,442,"Y",140,60,0,0,0,1,"No","WD","Normal",12.1495022940418
"X160","FV",2645,"Pave","Reg","Lvl","Somerst","Twnhs","2Story",8,5,1999,1,"Gable","MetalSd","MetalSd","BrkFace",456,"Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,776,776,"Ex","Y","SBrkr",764,677,0,1441,0,2,1,2,1,"Gd",5,0,"No","Detchd","Unf",2,492,"Y",206,0,0,0,0,1,"No","WD","Normal",12.0668105781967
"X50","RM",9600,"Grvl","Reg","Lvl","OldTown","1Fam","1.5Fin",5,8,1925,69,"Gambrel","VinylSd","VinylSd","None",0,"TA","PConc","TA","TA","Mn","Unf",0,"Unf",0,702,702,"Gd","Y","SBrkr",842,630,0,1472,0,1,0,3,1,"Gd",6,0,"No","Detchd","Unf",1,250,"P",0,0,84,0,0,1,"GdWo","WD","Normal",11.7360690162844
"X60","RL",9364,"No","Reg","Lvl","Sawyer","1Fam","2Story",6,7,1969,0,"Gable","HdBoard","HdBoard","Stone",143,"TA","CBlock","TA","TA","No","ALQ",371,"Unf",0,292,663,"TA","Y","SBrkr",663,689,0,1352,0,1,1,4,1,"TA",7,0,"No","Attchd","Fin",1,299,"Y",379,36,0,0,0,1,"MnPrv","WD","Normal",11.9703503120091
"X60","RL",8029,"No","IR1","Lvl","Gilbert","1Fam","2Story",6,5,2005,0,"Gable","VinylSd","VinylSd","None",0,"TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"Ex","Y","SBrkr",728,728,0,1456,0,2,1,3,1,"Gd",8,0,"No","Attchd","Fin",2,400,"Y",100,24,0,0,0,1,"No","WD","Normal",12.0782392740203
"X60","RL",14054,"No","IR1","Lvl","Gilbert","1Fam","2Story",7,5,2006,0,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","TA","Av","Unf",0,"Unf",0,879,879,"Ex","Y","SBrkr",879,984,0,1863,0,2,1,4,1,"Gd",9,1,"Gd","BuiltIn","Fin",3,660,"Y",100,17,0,0,0,1,"No","New","Partial",12.2977854534534
"X75","RM",8850,"No","IR1","Bnk","OldTown","1Fam","2.5Unf",7,6,1916,34,"Gable","MetalSd","MetalSd","None",0,"TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,815,815,"Ex","Y","SBrkr",815,875,0,1690,0,1,0,3,1,"TA",7,1,"Gd","Detchd","Unf",1,225,"Y",0,0,330,0,0,1,"No","ConLw","Normal",11.8775685785581
"X20","RL",9100,"No","Reg","Lvl","CollgCr","1Fam","1Story",7,5,2001,0,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,1212,1212,"Ex","Y","SBrkr",1212,0,0,1212,0,2,0,3,1,"Gd",6,0,"No","Attchd","RFn",2,573,"Y",356,0,0,0,0,1,"No","WD","Normal",12.0895388292742
"X20","RL",11235,"No","Reg","Lvl","Sawyer","1Fam","1Story",4,5,1963,16,"Gable","HdBoard","HdBoard","BrkFace",51,"TA","CBlock","TA","TA","No","Rec",547,"Unf",0,504,1051,"Gd","Y","SBrkr",1382,0,0,1382,0,1,1,3,1,"TA",6,1,"Po","Attchd","Unf",2,459,"Y",0,82,0,0,0,1,"No","WD","Normal",11.9049675527463
"X20","RL",9353,"No","Reg","Lvl","NAmes","1Fam","1Story",4,5,1970,0,"Gable","MetalSd","MetalSd","None",0,"TA","CBlock","TA","TA","No","Unf",0,"Unf",0,864,864,"Gd","Y","SBrkr",864,0,0,864,0,1,0,3,1,"TA",5,0,"No","Attchd","Unf",1,280,"Y",0,0,0,0,0,1,"No","Oth","Abnorml",11.6617764117026
"X50","RM",6000,"No","Reg","Lvl","BrkSide","1Fam","1.5Fin",5,8,1925,72,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,884,884,"Ex","Y","SBrkr",884,464,0,1348,1,1,0,3,1,"TA",5,1,"Fa","Detchd","Unf",1,216,"N",0,0,208,0,0,1,"No","WD","Normal",11.6699292137799
"X20","RL",9750,"No","Reg","Lvl","CollgCr","1Fam","1Story",7,5,2000,1,"Gable","VinylSd","VinylSd","BrkFace",171,"Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,1630,1630,"Ex","Y","SBrkr",1630,0,0,1630,0,2,0,3,1,"Gd",6,1,"TA","Attchd","Unf",2,451,"Y",74,234,0,0,0,1,"No","WD","Normal",12.2690474446916
"X20","RL",10140,"No","Reg","Lvl","NWAmes","1Fam","1Story",5,6,1975,0,"Gable","HdBoard","HdBoard","None",0,"TA","CBlock","Gd","TA","No","ALQ",788,"Unf",0,268,1056,"Ex","Y","SBrkr",1074,0,0,1074,1,1,1,3,1,"TA",6,0,"No","Attchd","RFn",2,495,"Y",0,88,0,0,0,1,"MnPrv","WD","Normal",11.9414558460094
"X20","RL",14684,"No","IR1","Lvl","SawyerW","1Fam","1Story",7,7,1990,1,"Hip","HdBoard","HdBoard","BrkFace",234,"Gd","CBlock","Gd","TA","Mn","ALQ",485,"BLQ",177,1496,2158,"Gd","Y","SBrkr",2196,0,0,2196,0,2,0,3,1,"Gd",7,1,"TA","Attchd","RFn",3,701,"Y",84,70,0,0,0,1,"No","WD","Normal",12.5131896306206
"X20","RL",9135,"No","Reg","Lvl","CollgCr","1Fam","1Story",6,5,2003,0,"Gable","VinylSd","VinylSd","BrkFace",120,"Gd","PConc","Gd","TA","Av","GLQ",340,"Unf",0,1342,1682,"Ex","Y","SBrkr",1700,0,0,1700,1,2,0,3,1,"Gd",7,0,"No","Attchd","RFn",2,544,"Y",192,23,0,0,0,1,"No","WD","Normal",12.2060726455302
"X20","RL",7763,"No","Reg","Lvl","NAmes","1Fam","1Story",5,7,1962,18,"Gable","MetalSd","MetalSd","None",0,"TA","CBlock","TA","TA","No","Rec",504,"BLQ",108,319,931,"TA","Y","SBrkr",1283,0,0,1283,1,1,0,3,1,"TA",6,0,"No","Detchd","Unf",2,506,"Y",0,0,0,0,0,1,"No","WD","Normal",11.8493977015914
"X20","RL",10182,"No","IR1","Lvl","Somerst","1Fam","1Story",8,5,2006,0,"Hip","VinylSd","VinylSd","Stone",420,"Gd","PConc","Ex","TA","Mn","GLQ",1220,"Unf",0,440,1660,"Ex","Y","SBrkr",1660,0,0,1660,1,2,0,3,1,"Gd",8,1,"Gd","Attchd","RFn",2,500,"Y",322,50,0,0,0,1,"No","New","Partial",12.5776362019627
"X30","RL",9340,"No","Reg","Lvl","Edwards","1Fam","1Story",4,6,1941,9,"Hip","MetalSd","MetalSd","None",0,"TA","CBlock","TA","TA","No","Rec",344,"Unf",0,328,672,"TA","Y","SBrkr",672,0,0,672,1,1,0,2,1,"TA",4,0,"No","Attchd","Unf",1,234,"N",0,113,0,0,0,1,"No","WD","Normal",11.6351430976945
"X80","RL",10246,"No","IR1","Lvl","Sawyer","1Fam","SLvl",4,9,1965,36,"Gable","VinylSd","VinylSd","None",0,"TA","CBlock","TA","Gd","Av","GLQ",648,"Unf",0,0,648,"Ex","Y","SBrkr",960,0,0,960,1,0,0,0,1,"TA",3,0,"No","Attchd","Unf",1,364,"Y",88,0,0,0,0,1,"No","WD","Normal",11.8844890214027
"X20","RL",7094,"No","IR1","Lvl","Sawyer","1Fam","1Story",5,5,1966,0,"Gable","VinylSd","VinylSd","None",0,"TA","CBlock","TA","TA","No","Rec",180,"LwQ",374,340,894,"TA","Y","SBrkr",894,0,0,894,0,1,0,3,1,"TA",5,0,"No","Detchd","RFn",1,384,"Y",0,0,0,0,0,1,"MnPrv","WD","Normal",11.7360690162844
"X20","FV",8640,"No","Reg","Lvl","Somerst","1Fam","1Story",8,5,2009,0,"Gable","CemntBd","CmentBd","Stone",72,"Gd","PConc","Gd","TA","Mn","GLQ",936,"Unf",0,364,1300,"Ex","Y","SBrkr",1314,0,0,1314,1,2,0,3,1,"Gd",6,0,"No","Attchd","RFn",2,552,"Y",135,112,0,0,0,1,"No","New","Partial",12.343466568969
"X160","RM",1680,"No","Reg","Lvl","BrDale","Twnhs","2Story",6,5,1971,0,"Gable","CemntBd","CmentBd","BrkFace",236,"TA","CBlock","TA","TA","No","Unf",0,"Unf",0,672,672,"TA","Y","SBrkr",672,546,0,1218,0,1,1,3,1,"TA",7,0,"No","No","No",0,0,"N",201,0,0,0,0,1,"No","WD","Abnorml",11.4240942512636
"X20","RL",7800,"No","IR1","Lvl","NAmes","1Fam","1Story",5,5,1964,0,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","CBlock","TA","TA","No","Rec",312,"LwQ",600,0,912,"TA","Y","SBrkr",912,0,0,912,0,1,0,2,1,"TA",5,0,"No","Attchd","Unf",1,288,"Y",0,0,0,0,0,1,"No","WD","Abnorml",11.6526874073454
"X20","RL",8250,"No","Reg","Lvl","Sawyer","1Fam","1Story",5,5,1968,0,"Hip","HdBoard","HdBoard","None",0,"TA","CBlock","TA","TA","No","BLQ",250,"LwQ",492,210,952,"Ex","Y","SBrkr",1211,0,0,1211,0,1,0,3,1,"TA",5,1,"TA","Attchd","Unf",1,322,"Y",0,63,0,0,0,1,"No","WD","Normal",11.805595078933
"X50","RL",10496,"No","Reg","Lvl","NAmes","1Fam","1.5Fin",6,6,1949,1,"Gable","Wd Sdng","Wd Sdng","BrkFace",320,"TA","CBlock","TA","TA","Mn","Rec",196,"Unf",0,844,1040,"Ex","Y","SBrkr",1168,678,0,1846,0,2,0,3,1,"TA",7,1,"Gd","Attchd","Unf",1,315,"Y",0,0,0,0,0,1,"GdWo","WD","Normal",11.870599909242
"X20","RL",10680,"No","Reg","Lvl","NAmes","1Fam","1Story",5,3,1951,0,"Hip","Wd Sdng","Wd Sdng","BrkFace",44,"TA","CBlock","TA","Fa","No","LwQ",756,"Unf",0,1380,2136,"TA","N","FuseA",2136,0,0,2136,0,2,0,4,1,"TA",7,0,"No","Detchd","Unf",2,528,"Y",0,30,0,0,0,1,"MnPrv","WD","Normal",11.8342840637814
"X80","RL",10482,"No","Reg","Lvl","NAmes","1Fam","SLvl",6,8,1958,0,"Hip","VinylSd","VinylSd","BrkFace",63,"TA","CBlock","TA","TA","Av","GLQ",507,"Unf",0,81,588,"Ex","Y","SBrkr",1138,0,0,1138,0,1,0,3,1,"TA",6,0,"No","Attchd","RFn",1,264,"Y",224,0,0,0,0,1,"MnWw","WD","Normal",11.8844890214027
"X20","RL",8872,"No","Reg","Lvl","NAmes","1Fam","1Story",5,8,1965,43,"Gable","VinylSd","VinylSd","BrkFace",300,"TA","CBlock","TA","TA","No","ALQ",595,"Unf",0,317,912,"Ex","Y","SBrkr",912,0,0,912,1,1,0,2,1,"Gd",5,0,"No","Detchd","Unf",2,576,"Y",0,240,0,0,0,1,"No","WD","Normal",11.8981878657609
"X120","RL",8769,"No","Reg","Lvl","NridgHt","TwnhsE","1Story",9,5,2008,0,"Hip","MetalSd","MetalSd","BrkFace",766,"Ex","PConc","Ex","TA","No","GLQ",1540,"Unf",0,162,1702,"Ex","Y","SBrkr",1702,0,0,1702,1,1,1,1,1,"Ex",7,1,"Gd","Attchd","Fin",3,1052,"Y",0,72,0,0,224,1,"No","New","Partial",12.8139178962537
"X80","RL",7910,"No","Reg","Lvl","NAmes","1Fam","SLvl",5,5,1960,0,"Hip","BrkFace","HdBoard","None",0,"TA","CBlock","TA","TA","No","ALQ",666,"Unf",0,409,1075,"Gd","Y","SBrkr",1507,0,0,1507,0,2,0,4,1,"TA",7,0,"No","Basment","Unf",1,404,"Y",0,0,0,0,0,1,"GdWo","WD","Normal",11.7519423654407
"X90","RL",18890,"No","IR1","Lvl","Sawyer","Duplex","1.5Fin",5,5,1977,0,"Shed","Plywood","Plywood","None",1,"TA","CBlock","Gd","TA","No","GLQ",498,"Rec",211,652,1361,"Ex","Y","SBrkr",1361,1259,0,2620,0,2,2,4,2,"TA",12,1,"TA","BuiltIn","RFn",2,600,"N",155,24,145,0,0,1,"No","WD","Normal",12.1547793511426
"X90","RL",7728,"No","Reg","Lvl","NAmes","Duplex","SLvl",5,6,1962,0,"Hip","Wd Sdng","Wd Sdng","BrkFace",120,"TA","CBlock","TA","TA","Av","ALQ",803,"Unf",0,303,1106,"TA","Y","SBrkr",1190,0,0,1190,1,1,0,3,1,"TA",6,0,"No","Attchd","Unf",2,540,"Y",0,18,0,0,0,1,"GdWo","WD","Normal",11.7943379244084
"X90","RL",9842,"No","Reg","Lvl","NAmes","Duplex","1Story",4,5,1962,0,"Gable","HdBoard","HdBoard","None",0,"TA","Slab","No","No","No","No",0,"No",0,0,0,"TA","Y","SBrkr",1224,0,0,1224,0,2,0,2,2,"TA",6,0,"No","CarPort","Unf",2,462,"Y",0,0,0,0,0,1,"No","WD","Normal",11.5307653830986
"X20","RL",12160,"No","IR1","Lvl","NAmes","1Fam","1Story",5,5,1959,0,"Hip","Plywood","Plywood","BrkFace",180,"TA","CBlock","TA","TA","No","Rec",1000,"Unf",0,188,1188,"Fa","Y","SBrkr",1188,0,0,1188,1,1,0,3,1,"TA",6,0,"No","Attchd","RFn",2,531,"Y",0,0,0,0,0,1,"MnPrv","COD","Abnorml",11.8635823365834
"X70","RH",8525,"No","Reg","Bnk","SWISU","1Fam","2Story",5,6,1911,39,"Gable","MetalSd","MetalSd","None",0,"TA","PConc","TA","TA","Av","Unf",0,"Unf",0,940,940,"TA","N","FuseA",1024,940,0,1964,0,1,1,4,1,"TA",7,0,"No","No","No",0,0,"N",0,192,0,0,0,1,"No","WD","Abnorml",11.7752897294377
"X70","RL",13132,"No","Reg","Lvl","Crawfor","1Fam","2Story",5,5,1914,36,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","BrkTil","Gd","TA","Mn","Unf",0,"Unf",0,747,747,"Gd","Y","FuseF",892,892,0,1784,0,1,1,4,1,"TA",9,0,"No","Detchd","Unf",1,180,"N",203,40,0,0,0,1,"No","WD","Normal",11.8414159318498
"X160","RL",2628,"No","Reg","Lvl","NridgHt","Twnhs","2Story",7,5,2003,0,"Gable","VinylSd","Wd Shng","Stone",106,"Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,764,764,"Ex","Y","SBrkr",764,862,0,1626,0,2,1,2,1,"Gd",6,0,"No","BuiltIn","RFn",2,474,"Y",0,27,0,0,0,1,"No","WD","Normal",12.0753943218881
"X60","RL",12393,"No","IR2","Lvl","CollgCr","1Fam","2Story",7,5,2004,1,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"Ex","Y","SBrkr",847,1101,0,1948,0,2,1,4,1,"Gd",8,1,"Gd","BuiltIn","Fin",2,434,"Y",100,48,0,0,0,1,"No","WD","Normal",12.1807548375459
"X20","RL",9037,"No","IR1","HLS","Timber","1Fam","1Story",8,5,2006,0,"Hip","VinylSd","VinylSd","BrkFace",32,"Gd","PConc","Gd","TA","Av","GLQ",428,"Unf",0,1048,1476,"Ex","Y","SBrkr",1484,0,0,1484,0,2,0,2,1,"Ex",6,1,"Gd","Attchd","RFn",2,472,"Y",120,33,0,0,0,1,"No","WD","Normal",12.4908755772311
"X60","RL",8158,"No","Reg","Lvl","CollgCr","1Fam","2Story",7,5,2003,0,"Gable","VinylSd","VinylSd","BrkFace",252,"Gd","PConc","Gd","TA","No","GLQ",550,"Unf",0,334,884,"Ex","Y","SBrkr",884,884,0,1768,1,2,1,3,1,"Gd",8,0,"No","Attchd","RFn",2,543,"Y",0,63,0,0,0,1,"No","WD","Normal",12.3234111379474
"X20","RL",9849,"No","Reg","Lvl","Somerst","1Fam","1Story",7,6,2007,0,"Hip","VinylSd","VinylSd","Stone",0,"Gd","PConc","Gd","TA","Av","Unf",0,"Unf",0,1689,1689,"Ex","Y","SBrkr",1689,0,0,1689,0,2,0,3,1,"Gd",7,0,"No","Attchd","RFn",3,954,"Y",0,56,0,0,0,1,"No","New","Partial",12.4225057319529
"X85","RL",10625,"No","Reg","Lvl","NWAmes","1Fam","SFoyer",7,6,1974,0,"Gable","Plywood","Plywood","BrkFace",81,"TA","CBlock","Gd","TA","Gd","GLQ",885,"LwQ",168,0,1053,"TA","Y","SBrkr",1173,0,0,1173,1,2,0,3,1,"Gd",6,2,"TA","Attchd","RFn",2,528,"Y",0,120,0,0,0,1,"MnPrv","WD","Family",12.0435537160324
"X20","RL",13891,"No","Reg","Lvl","NridgHt","1Fam","1Story",10,5,2006,0,"Gable","VinylSd","VinylSd",NA,NA,"Ex","PConc","Ex","Gd","Gd","GLQ",1386,"Unf",0,690,2076,"Ex","Y","SBrkr",2076,0,0,2076,1,2,1,2,1,"Ex",7,1,"Gd","Attchd","Fin",3,850,"Y",216,229,0,0,0,1,"No","New","Partial",13.0497926845695
"X80","RL",12090,"No","Reg","Lvl","NWAmes","1Fam","SLvl",6,7,1984,19,"Hip","VinylSd","VinylSd","BrkFace",74,"TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,585,585,"Ex","Y","SBrkr",1140,728,0,1868,0,3,1,3,1,"TA",7,1,"TA","BuiltIn","Fin",2,477,"Y",268,112,0,0,147,1,"No","WD","Abnorml",12.0895388292742
"X60","FV",8125,"No","Reg","Lvl","Somerst","1Fam","2Story",7,5,2005,1,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,756,756,"Ex","Y","SBrkr",756,797,0,1553,0,2,1,3,1,"Gd",6,0,"No","Attchd","RFn",2,615,"Y",0,45,0,0,0,1,"No","New","Partial",12.136186518066
"X80","RL",12328,"No","IR1","Lvl","Mitchel","1Fam","SLvl",6,5,1976,0,"Gable","HdBoard","HdBoard","BrkFace",335,"TA","CBlock","TA","TA","Av","GLQ",539,"Unf",0,473,1012,"TA","Y","SBrkr",1034,0,0,1034,1,1,0,3,1,"TA",6,0,"No","Attchd","Unf",3,888,"Y",0,0,0,0,0,1,"No","WD","Normal",12.04296530766
"X75","RM",9600,"Grvl","Reg","Lvl","OldTown","1Fam","2.5Unf",6,5,1917,33,"Gable","AsbShng","AsbShng","None",0,"TA","BrkTil","Gd","TA","No","Rec",319,"Unf",0,416,735,"Fa","N","SBrkr",1134,924,0,2058,0,1,1,3,1,"TA",8,1,"Gd","Detchd","Unf",2,396,"P",0,0,259,0,0,1,"No","WD","Normal",11.7714361601217
"X20","RL",11160,"No","Reg","Lvl","NAmes","1Fam","1Story",7,5,1968,0,"Hip","BrkFace","BrkFace","None",0,"Gd","CBlock","TA","TA","No","ALQ",1065,"Unf",0,1045,2110,"Ex","Y","SBrkr",2110,0,0,2110,1,2,1,3,1,"Ex",8,2,"TA","Attchd","Fin",2,522,"Y",0,0,0,0,0,1,"No","WD","Normal",12.4049235042753
"X120","RL",3136,"No","IR1","Lvl","NridgHt","TwnhsE","1Story",7,5,2003,0,"Gable","VinylSd","Wd Shng","Stone",163,"Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,1405,1405,"Ex","Y","SBrkr",1405,0,0,1405,0,2,0,2,1,"Gd",6,1,"Gd","Attchd","RFn",2,478,"Y",148,36,0,0,0,1,"No","WD","Normal",12.0537952100846
"X20","RL",9858,"No","Reg","Lvl","Mitchel","1Fam","1Story",5,6,1968,0,"Gable","HdBoard","HdBoard","None",0,"TA","CBlock","TA","TA","No","BLQ",510,"Unf",0,354,864,"TA","Y","SBrkr",874,0,0,874,1,1,0,3,1,"TA",5,0,"No","Attchd","RFn",1,288,"Y",33,0,0,0,0,1,"GdWo","WD","Normal",11.7752897294377
"X60","RL",17542,"No","IR1","Lvl","Veenker","1Fam","2Story",7,7,1974,29,"Gable","Wd Sdng","Wd Sdng","None",0,"Gd","CBlock","TA","TA","Gd","LwQ",125,"ALQ",1031,36,1192,"TA","Y","SBrkr",1516,651,0,2167,1,2,1,3,1,"Gd",9,2,"Gd","Attchd","RFn",2,518,"Y",220,47,0,0,0,1,"MnPrv","WD","Normal",12.5913350463208
"X50","RM",6240,"No","Reg","Lvl","BrkSide","1Fam","1.5Fin",6,6,1931,19,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","BrkTil","TA","Fa","No","LwQ",425,"Unf",0,459,884,"TA","Y","FuseA",959,408,0,1367,0,1,0,3,1,"TA",6,1,"Gd","Detchd","Unf",1,560,"Y",0,0,0,0,120,1,"No","WD","Normal",11.7558716435806
"X20","RL",14303,"No","IR1","Lvl","NoRidge","1Fam","1Story",8,5,1994,0,"Hip","HdBoard","HdBoard","BrkFace",554,"Gd","PConc","Gd","TA","Gd","GLQ",1314,"Unf",0,672,1986,"Ex","Y","SBrkr",1987,0,0,1987,1,2,0,2,1,"Gd",7,1,"TA","Attchd","Fin",2,691,"Y",262,36,0,0,0,1,"No","WD","Normal",12.6165252951494
"X30","RL",4060,"No","Reg","Lvl","Edwards","1Fam","1Story",5,8,1922,28,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","PConc","Fa","TA","No","Unf",0,"Unf",0,864,864,"Ex","Y","SBrkr",864,0,0,864,0,1,0,2,1,"TA",4,0,"No","No","No",0,0,"Y",0,96,0,0,0,1,"No","WD","Normal",11.5119249646366
"X80","RL",9587,"No","IR1","Lvl","Gilbert","1Fam","SLvl",7,5,2005,0,"Gable","VinylSd","VinylSd","Stone",182,"Gd","PConc","Gd","TA","Gd","GLQ",655,"Unf",0,201,856,"Ex","Y","SBrkr",1166,0,0,1166,1,2,0,2,1,"Gd",5,0,"No","Attchd","Fin",2,400,"Y",212,0,0,0,0,1,"No","WD","Normal",12.1547793511426
"X20","RL",9750,"No","Reg","Lvl","NAmes","1Fam","1Story",6,8,1969,0,"Gable","HdBoard","HdBoard","None",0,"TA","CBlock","Gd","TA","No","ALQ",602,"LwQ",438,14,1054,"Gd","Y","SBrkr",1054,0,0,1054,1,1,1,3,1,"TA",6,0,"No","Attchd","Unf",2,460,"Y",180,0,0,0,80,1,"No","WD","Normal",11.9250351157971
"X20","RL",9600,"No","Reg","Lvl","NAmes","1Fam","1Story",5,6,1956,0,"Hip","MetalSd","MetalSd","None",0,"TA","CBlock","TA","TA","No","Rec",504,"Unf",0,546,1050,"Gd","Y","SBrkr",1050,0,0,1050,0,1,0,2,1,"TA",5,0,"No","Attchd","Unf",1,338,"Y",0,0,0,0,0,1,"No","WD","Normal",11.7667921889273
"X70","RL",13515,"Pave","Reg","Lvl","BrkSide","1Fam","2Story",6,6,1919,31,"Gambrel","Wd Sdng","Wd Sdng","None",0,"TA","PConc","TA","TA","No","Unf",0,"Unf",0,764,764,"Ex","Y","FuseA",1060,764,0,1824,0,1,0,3,1,"TA",8,1,"Gd","Detchd","Unf",2,520,"N",0,0,126,0,0,1,"GdPrv","WD","Normal",12.1034860567551
"X120","RH",4060,"No","Reg","Lvl","NAmes","TwnhsE","1Story",6,5,1998,1,"Gable","MetalSd","MetalSd","None",0,"Gd","PConc","Gd","TA","No","GLQ",266,"Unf",0,1139,1405,"Ex","Y","SBrkr",1337,0,0,1337,1,2,0,2,1,"Gd",5,0,"No","Attchd","Fin",2,511,"Y",144,68,0,0,0,1,"No","COD","Abnorml",12.106252310248
"X160","FV",3735,"No","Reg","Lvl","Somerst","TwnhsE","2Story",7,5,1999,0,"Hip","MetalSd","MetalSd","BrkFace",218,"Gd","PConc","Gd","TA","No","GLQ",450,"Unf",0,241,691,"Ex","Y","SBrkr",713,739,0,1452,1,2,1,3,1,"Gd",6,0,"No","Detchd","Unf",2,506,"Y",0,34,0,0,0,1,"No","WD","Normal",12.1221474105924
"X190","RM",10120,"No","IR1","Bnk","OldTown","2fmCon","2.5Unf",7,4,1910,40,"Hip","Wd Sdng","Wd Sdng","None",0,"Fa","CBlock","TA","TA","No","Unf",0,"Unf",0,925,925,"TA","N","FuseF",964,925,0,1889,0,1,1,4,2,"TA",9,1,"Gd","Detchd","Unf",1,308,"N",0,0,264,0,0,1,"MnPrv","WD","Normal",11.7117763237154
"X20","RL",13214,"No","IR1","HLS","Timber","1Fam","1Story",9,5,2008,1,"Hip","Stucco","CmentBd","None",0,"Ex","PConc","Ex","TA","Gd","Unf",0,"Unf",0,2002,2002,"Ex","Y","SBrkr",2018,0,0,2018,0,2,0,3,1,"Ex",10,1,"Gd","Attchd","Fin",3,746,"Y",144,76,0,0,0,1,"No","WD","Normal",12.8439713518596
"X50","RL",14100,"No","IR1","Lvl","Crawfor","1Fam","1.5Fin",8,9,1935,62,"Gable","Stucco","Stucco","BrkFace",632,"TA","CBlock","TA","TA","Mn","Rec",192,"Unf",0,536,728,"Ex","Y","SBrkr",1968,1479,0,3447,0,3,1,4,1,"Gd",11,2,"Gd","BuiltIn","Unf",3,1014,"Y",314,12,0,0,0,1,"GdWo","WD","Normal",12.8505546541088
"X40","RL",23595,"No","Reg","Low","ClearCr","1Fam","1Story",7,6,1979,0,"Shed","Plywood","Plywood","None",0,"Gd","PConc","Gd","TA","Gd","GLQ",1258,"Unf",0,74,1332,"TA","Y","SBrkr",1332,192,0,1524,1,0,1,0,1,"Gd",4,1,"TA","Attchd","Fin",2,586,"Y",268,0,0,0,0,1,"No","WD","Normal",12.4684369099977
"X20","RL",9156,"No","IR1","Lvl","NWAmes","1Fam","1Story",6,7,1968,0,"Hip","BrkFace","BrkFace","None",0,"TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1489,1489,"Gd","Y","SBrkr",1489,0,0,1489,0,2,0,3,1,"Gd",7,1,"Gd","Attchd","RFn",2,462,"Y",0,0,0,0,0,1,"No","WD","Normal",12.13215696258
"X20","RL",13526,"No","IR1","Lvl","Sawyer","1Fam","1Story",5,6,1965,0,"Hip","HdBoard","Plywood","BrkFace",114,"TA","CBlock","TA","TA","No","BLQ",560,"LwQ",375,0,935,"TA","Y","SBrkr",935,0,0,935,1,1,0,3,1,"TA",5,0,"No","Attchd","Unf",1,288,"Y",180,0,0,0,0,1,"MnPrv","WD","Normal",11.8277362048103
